2016p367683	2016-05-16T01:01:32.160Z	173.3165588	-41.39523697	2.6	84.5	wellington-marlborough
2016p368113	2016-05-16T04:50:38.584Z	174.5243378	-39.76099014	2.7	89.4	fiordland
2016p368763	2016-05-16T10:37:17.839Z	177.6966858	-39.11772156	2.5	13.1	hawkesbay
2016p369015	2016-05-16T12:51:46.932Z	174.3997498	-40.32212448	2.6	71.2	wellington-marlborough
2016p369389	2016-05-16T16:10:35.731Z	176.5935669	-39.94172668	2.7	28.3	hawkesbay
2016p369393	2016-05-16T16:13:07.076Z	175.3002625	-39.09030914	2.2	10.7	tongariro-bayofplenty
2016p369662	2016-05-16T18:37:36.728Z	176.8096466	-39.72365952	1.6	40.8	hawkesbay
2016p369938	2016-05-16T21:03:04.970Z	176.3743591	-40.21216202	2.1	38.6	wellington-marlborough
2016p371152	2016-05-17T07:50:34.884Z	177.2306366	-38.21795654	2.1	34.5	tongariro-bayofplenty
2016p371284	2016-05-17T09:00:21.893Z	176.4871368	-38.5718689	1.9	60.1	tongariro-bayofplenty
2016p371707	2016-05-17T12:45:28.871Z	177.1872864	-37.21952057	2.7	85.7	tongariro-bayofplenty
2016p372097	2016-05-17T16:13:26.601Z	176.7896881	-39.71921539	2.3	32.7	hawkesbay
2016p372395	2016-05-17T18:52:14.884Z	178.1085815	-38.51466751	2.2	24.8	gisborne
2016p372505	2016-05-17T19:51:01.318Z	177.4327545	-39.04104233	2.1	22.2	hawkesbay
2016p372617	2016-05-17T20:50:34.033Z	177.4284058	-39.01667404	2.1	20.9	hawkesbay
2016p373320	2016-05-18T03:05:25.806Z	176.6747589	-39.74790955	2.2	25.8	hawkesbay
2016p373372	2016-05-18T03:33:01.256Z	176.6232605	-39.56583405	2.6	45.8	hawkesbay
2016p373670	2016-05-18T06:11:38.255Z	176.6791077	-39.95524597	2.1	27.6	hawkesbay
2016p374195	2016-05-18T10:51:28.576Z	177.818924	-38.30255508	2.0	52.3	gisborne
2016p374232	2016-05-18T11:10:48.876Z	176.9503021	-39.56526947	2.2	24.0	hawkesbay
2016p374445	2016-05-18T13:04:48.038Z	176.8124695	-39.71258163	2.0	34.8	hawkesbay
2016p374717	2016-05-18T15:29:40.740Z	173.4854126	-41.5388298	2.9	50.0	wellington-marlborough
2016p374867	2016-05-18T16:49:24.666Z	176.933548	-39.34414291	2.7	30.9	hawkesbay
2016p375615	2016-05-18T23:27:52.614Z	178.2968903	-39.05873871	2.7	20.3	gisborne
