2016p761691	2016-10-08T19:48:54.304Z	179.005249	-37.17022324	4.0	12.3	gisborne
2016p761943	2016-10-08T22:03:24.804Z	178.7220459	-37.17515945	4.0	14.2	gisborne
2016p775733	2016-10-14T00:30:48.020Z	178.9663544	-37.24885941	4.5	14.7	gisborne
2016p779297	2016-10-15T08:10:01.339Z	179.1408386	-37.09356689	4.2	21.1	gisborne
2016p779299	2016-10-15T08:11:00.522Z	179.0371094	-37.04133987	4.2	15.5	gisborne
2016p785276	2016-10-17T13:15:15.845Z	174.5037842	-40.38776779	4.2	73.2	wellington-marlborough
2016p809249	2016-10-26T10:08:11.422Z	178.9889374	-37.12773132	4.8	13.6	gisborne
2016p826871	2016-11-01T22:37:09.803Z	178.8895416	-37.37394333	4.3	19.3	gisborne
2016p828142	2016-11-02T09:54:21.014Z	178.8177032	-37.38148117	4.9	23.1	gisborne
2016p831374	2016-11-03T14:36:13.744Z	174.5876798	-41.0574323	4.4	36.6	wellington-marlborough
2016p835066	2016-11-04T23:23:32.366Z	178.8583832	-37.30577469	4.6	20.0	gisborne
2016p842451	2016-11-07T16:59:07.167Z	173.7597046	-39.31875992	5.1	13.5	taranaki
2016p843193	2016-11-07T23:33:42.265Z	173.8438873	-41.99921036	4.0	22.7	wellington-marlborough
2016p858000	2016-11-13T11:02:56.346Z	173.0221405	-42.6925354	7.8	15.1	canterbury
2016p858030	2016-11-13T11:18:38.108Z	173.7658234	-42.0213623	4.8	10.3	wellington-marlborough
2016p858032	2016-11-13T11:19:32.197Z	173.6820777	-42.00092451	5.9	12.0	wellington-marlborough
2016p858041	2016-11-13T11:24:17.122Z	173.7394396	-42.03096832	5.6	11.6	wellington-marlborough
2016p858048	2016-11-13T11:28:01.698Z	174.0506744	-41.79580307	4.4	10.0	wellington-marlborough
2016p858052	2016-11-13T11:30:25.823Z	173.2411977	-42.52880306	5.0	14.8	canterbury
2016p858053	2016-11-13T11:30:26.990Z	173.8367767	-42.12391532	4.8	15.2	wellington-marlborough
2016p858054	2016-11-13T11:30:50.769Z	173.6912716	-41.98200328	4.9	10.4	wellington-marlborough
2016p858055	2016-11-13T11:32:06.505Z	173.6750561	-42.2810616	6.2	28.9	canterbury
2016p858057	2016-11-13T11:31:22.297Z	173.5102386	-42.14949036	5.1	22.5	canterbury
2016p858062	2016-11-13T11:35:41.902Z	174.2354019	-41.74599889	4.9	11.8	wellington-marlborough
2016p858072	2016-11-13T11:40:48.302Z	173.4581249	-42.33065517	4.9	12.7	canterbury
2016p858080	2016-11-13T11:45:26.679Z	174.2963354	-41.71025132	4.4	10.0	wellington-marlborough
2016p858094	2016-11-13T11:52:44.464Z	173.4362601	-42.13893171	6.2	15.2	canterbury
2016p858146	2016-11-13T12:20:41.237Z	173.9088539	-42.26116829	5.0	29.8	canterbury
2016p858156	2016-11-13T12:25:55.502Z	172.8665579	-42.70490413	5.2	29.8	canterbury
2016p858160	2016-11-13T12:27:59.695Z	173.7277727	-42.30261963	5.2	29.8	canterbury
2016p858178	2016-11-13T12:37:43.824Z	173.4009501	-42.43246506	5.2	14.6	canterbury
2016p858184	2016-11-13T12:40:54.855Z	173.4021498	-42.46337477	4.8	14.8	canterbury
2016p858239	2016-11-13T13:09:59.517Z	174.1856842	-41.7519989	4.0	11.5	wellington-marlborough
2016p858244	2016-11-13T13:12:31.230Z	174.0363922	-41.77230835	4.6	15.0	wellington-marlborough
2016p858250	2016-11-13T13:15:47.394Z	173.2988434	-42.54858398	4.4	12.6	canterbury
2016p858259	2016-11-13T13:20:39.365Z	174.2018763	-41.65993157	4.0	17.9	wellington-marlborough
2016p858268	2016-11-13T13:25:24.948Z	174.3769377	-41.70844689	4.5	13.7	wellington-marlborough
2016p858271	2016-11-13T13:27:18.521Z	174.2024738	-41.6766322	4.3	20.2	wellington-marlborough
2016p858279	2016-11-13T13:31:26.655Z	173.6596039	-42.26058734	6.0	25.2	canterbury
2016p858321	2016-11-13T13:53:37.920Z	174.1781313	-41.75683099	4.6	45.3	wellington-marlborough
2016p858329	2016-11-13T13:58:19.510Z	174.9139557	-41.51872635	4.3	12.0	wellington-marlborough
2016p858332	2016-11-13T13:59:43.787Z	173.367691	-42.58538055	4.3	23.8	canterbury
2016p858347	2016-11-13T14:07:22.441Z	172.7758987	-42.6847539	4.8	13.7	canterbury
2016p858349	2016-11-13T14:08:42.320Z	172.7175043	-42.76737161	4.9	11.1	canterbury
2016p858351	2016-11-13T14:09:28.151Z	174.3363539	-41.7322786	4.7	11.8	wellington-marlborough
2016p858356	2016-11-13T14:12:29.416Z	174.1975733	-41.77158195	4.5	13.7	wellington-marlborough
2016p858362	2016-11-13T14:15:48.939Z	174.1020098	-41.81048865	4.6	23.0	wellington-marlborough
2016p858413	2016-11-13T14:42:47.030Z	173.6840461	-42.30301627	4.4	11.6	canterbury
2016p858428	2016-11-13T14:50:49.779Z	174.2852631	-41.72243812	4.4	17.4	wellington-marlborough
2016p858433	2016-11-13T14:53:36.873Z	173.6544542	-42.41062208	4.1	25.2	canterbury
2016p858446	2016-11-13T15:00:07.741Z	173.9374683	-41.83402989	4.1	18.4	wellington-marlborough
2016p858455	2016-11-13T15:05:08.754Z	173.8700708	-42.27005072	4.7	22.3	canterbury
2016p858464	2016-11-13T15:09:44.815Z	173.7069163	-42.15850651	4.7	28.9	canterbury
2016p858465	2016-11-13T15:10:37.539Z	174.9920141	-41.41380174	4.4	20.9	wellington-marlborough
2016p858471	2016-11-13T15:13:34.450Z	174.2115561	-41.69858687	4.1	14.1	wellington-marlborough
2016p858475	2016-11-13T15:15:54.279Z	174.3037261	-41.72298	4.3	11.8	wellington-marlborough
2016p858476	2016-11-13T15:16:31.454Z	173.9485468	-41.862719	4.4	17.4	wellington-marlborough
2016p858486	2016-11-13T15:21:32.220Z	174.301407	-41.75961301	4.1	11.8	wellington-marlborough
2016p858488	2016-11-13T15:22:38.483Z	174.1532532	-41.75776951	4.8	35.5	wellington-marlborough
2016p858508	2016-11-13T15:33:03.682Z	174.2409326	-41.77118531	5.3	16.0	wellington-marlborough
2016p858516	2016-11-13T15:37:50.779Z	173.65802	-42.27055353	4.5	19.5	canterbury
2016p858527	2016-11-13T15:43:18.516Z	173.640074	-42.2266442	4.7	28.0	canterbury
2016p858554	2016-11-13T15:58:01.256Z	174.2103865	-41.76862114	4.9	13.2	wellington-marlborough
2016p858599	2016-11-13T16:21:58.146Z	174.249947	-41.68970444	4.2	11.3	wellington-marlborough
2016p858603	2016-11-13T16:23:46.504Z	174.032536	-41.90105027	4.8	26.1	wellington-marlborough
2016p858626	2016-11-13T16:36:18.456Z	174.2732006	-41.72041583	4.3	17.0	wellington-marlborough
2016p858684	2016-11-13T17:07:12.661Z	173.6057622	-42.40253294	4.4	22.3	canterbury
2016p858716	2016-11-13T17:24:24.053Z	174.3390884	-41.75571367	4.4	17.0	wellington-marlborough
2016p858725	2016-11-13T17:28:47.614Z	173.825994	-42.47233534	4.5	25.2	canterbury
2016p858744	2016-11-13T17:38:53.772Z	173.8641251	-42.10802751	4.9	54.7	wellington-marlborough
2016p858788	2016-11-13T18:02:47.121Z	174.2813256	-41.72816141	4.7	21.4	wellington-marlborough
2016p858803	2016-11-13T18:10:26.646Z	172.9699163	-42.72458511	4.6	25.2	canterbury
2016p858814	2016-11-13T18:16:06.612Z	173.0702454	-42.57725978	4.7	20.5	canterbury
2016p858824	2016-11-13T18:21:41.216Z	173.934849	-41.64958276	4.9	22.8	wellington-marlborough
2016p858828	2016-11-13T18:23:52.706Z	174.0744693	-41.82886801	4.8	26.1	wellington-marlborough
2016p858848	2016-11-13T18:34:26.790Z	174.208385	-41.8027626	5.2	23.3	wellington-marlborough
2016p858858	2016-11-13T18:39:39.749Z	174.1563658	-42.10821181	4.5	45.8	wellington-marlborough
2016p858876	2016-11-13T18:49:25.611Z	174.0516225	-41.87741688	4.8	24.0	wellington-marlborough
2016p858894	2016-11-13T18:58:45.640Z	174.1819279	-41.77279142	5.4	19.3	wellington-marlborough
2016p858895	2016-11-13T18:59:10.265Z	173.825589	-42.27543046	5.2	51.4	canterbury
2016p858905	2016-11-13T19:05:23.337Z	174.2918932	-41.67759026	4.1	16.5	wellington-marlborough
2016p858910	2016-11-13T19:07:39.720Z	173.3980512	-42.5266746	4.7	28.9	canterbury
2016p858913	2016-11-13T19:09:14.287Z	174.1490431	-41.70342473	5.0	17.4	wellington-marlborough
2016p858937	2016-11-13T19:22:04.309Z	174.2796005	-41.71893543	4.0	16.0	wellington-marlborough
2016p858957	2016-11-13T19:32:43.733Z	173.9470087	-42.17551715	4.5	23.3	canterbury
2016p858968	2016-11-13T19:38:09.201Z	174.3142242	-41.71123123	4.9	11.1	wellington-marlborough
2016p859048	2016-11-13T20:21:27.219Z	174.3292084	-41.70890045	4.7	11.4	wellington-marlborough
2016p859051	2016-11-13T20:22:14.732Z	173.8154907	-42.31261444	5.0	11.4	canterbury
2016p859091	2016-11-13T20:44:22.721Z	173.9169312	-42.36736679	4.6	12.1	canterbury
2016p859099	2016-11-13T20:48:25.418Z	174.2315369	-41.79859543	4.4	16.7	wellington-marlborough
2016p859105	2016-11-13T20:51:21.497Z	173.0391083	-42.17635727	5.1	82.0	canterbury
2016p859122	2016-11-13T21:00:21.157Z	172.8530121	-42.72054291	4.4	12.4	canterbury
2016p859193	2016-11-13T21:38:03.998Z	173.3591766	-42.53231812	4.2	16.1	canterbury
